,GAME_DATE,Player_Name,MATCHUP,PTS_PROP,REB_PROP,AST_PROP,BLK_PROP,STL_PROP,3PTS_PROP,PRA_PROP,PR_PROP,PA_PROP,RA_PROP,Player_ID,SEASON_ID
10820,2022-12-07,Moritz Wagner,ORL vs. LAC,12.5,6.5,1.5,,0.5,0.5,,18.5,,8.5,1629021.0,22022
10821,2022-12-07,Bojan Bogdanovic,DET @ NOR,,3.5,2.5,0.5,,2.5,25.5,,21.5,5.5,202711.0,22022
10822,2022-12-07,Al Horford,BOS @ PHO,9.5,6.5,2.5,0.5,0.5,,17.5,15.5,11.5,,201143.0,22022
10823,2022-12-07,Kelly Olynyk,UTH vs. GSW,15.5,5.5,3.5,0.5,,1.5,20.5,21.5,18.5,,203482.0,22022
10824,2022-12-07,Jaylen Nowell,MIN vs. IND,,,2.5,0.5,0.5,1.5,,,17.5,5.5,1629669.0,22022
10825,2022-12-07,Jordan Clarkson,UTH vs. GSW,24.5,4.5,5.5,0.5,0.5,3.5,34.5,29.5,30.5,9.5,203903.0,22022
10826,2022-12-07,Will Barton,WAS @ CHI,8.5,3.5,,0.5,0.5,,,,,,203115.0,22022
10827,2022-12-07,Austin Reaves,LAL @ TOR,13.5,,2.5,0.5,,1.5,21.5,18.5,15.5,7.5,1630559.0,22022
10828,2022-12-07,OG Anunoby,TOR vs. LAL,19.5,,2.5,0.5,1.5,1.5,27.5,25.5,21.5,7.5,,22022
10829,2022-12-07,Malik Monk,SAC @ MIL,15.5,,3.5,0.5,0.5,2.5,21.5,17.5,19.5,5.5,1628370.0,22022
10830,2022-12-07,Christian Koloko,TOR vs. LAL,5.5,4.5,,0.5,0.5,,12.5,,,5.5,1631132.0,22022
10831,2022-12-07,Brandon Clarke,MEM vs. OKC,,5.5,1.5,0.5,0.5,0.5,,,9.5,,1629634.0,22022
10832,2022-12-07,Thomas Bryant,LAL @ TOR,15.5,,0.5,1.5,0.5,0.5,,,16.5,11.5,1628418.0,22022
10833,2022-12-07,Jonathan Kuminga,GSW @ UTH,10.5,4.5,,0.5,0.5,0.5,16.5,20.5,17.5,7.5,1630228.0,22022
10834,2022-12-07,Marcus Smart,BOS @ PHO,11.5,3.5,6.5,0.5,,1.5,22.5,15.5,19.5,10.5,203935.0,22022
10835,2022-12-07,Marvin Bagley III,DET @ NOR,10.5,5.5,0.5,,0.5,0.5,17.5,17.5,11.5,6.5,1628963.0,22022
10836,2022-12-07,Keegan Murray,SAC @ MIL,10.5,3.5,0.5,,0.5,,,,,4.5,1631099.0,22022
10837,2022-12-07,Terance Mann,LAC @ ORL,11.5,4.5,2.5,0.5,0.5,0.5,18.5,15.5,14.5,7.5,1629611.0,22022
10838,2022-12-07,Dillon Brooks,MEM vs. OKC,18.5,,3.5,0.5,0.5,2.5,25.5,23.5,21.5,7.5,1628415.0,22022
10839,2022-12-07,Jaden Ivey,DET @ NOR,14.5,,3.5,0.5,0.5,1.5,22.5,18.5,18.5,7.5,1631093.0,22022
10840,2022-12-07,Torrey Craig,PHO vs. BOS,,5.5,1.5,0.5,,1.5,15.5,,10.5,6.5,1628470.0,22022
10841,2022-12-07,Kyle Kuzma,WAS @ CHI,23.5,7.5,3.5,0.5,,2.5,35.5,31.5,27.5,12.5,1628398.0,22022
10842,2022-12-07,Terrence Ross,ORL vs. LAC,7.5,1.5,0.5,0.5,0.5,1.5,10.5,9.5,8.5,2.5,203082.0,22022
10843,2022-12-07,Chris Boucher,TOR vs. LAL,8.5,,0.5,0.5,0.5,0.5,,,9.5,,1628449.0,22022
10844,2022-12-07,Corey Kispert,WAS @ CHI,11.5,2.5,1.5,0.5,,1.5,16.5,14.5,13.5,4.5,1630557.0,22022
10845,2022-12-07,Jalen Duren,DET @ NOR,5.5,4.5,0.5,0.5,,,10.5,10.5,5.5,5.5,1631105.0,22022
10846,2022-12-07,Chris Paul,PHO vs. BOS,,3.5,6.5,0.5,0.5,0.5,,,,10.5,101108.0,22022
10847,2022-12-07,Monte Morris,WAS @ CHI,11.5,3.5,5.5,0.5,0.5,1.5,20.5,,16.5,9.5,1628420.0,22022
10848,2022-12-07,John Konchar,MEM vs. OKC,9.5,7.5,1.5,,1.5,1.5,19.5,17.5,12.5,9.5,1629723.0,22022
10849,2022-12-07,Nic Claxton,BKN vs. CHA,12.5,10.5,1.5,1.5,0.5,,24.5,23.5,14.5,11.5,1629651.0,22022
10850,2022-12-07,Tyus Jones,MEM vs. OKC,8.5,2.5,4.5,0.5,0.5,1.5,16.5,12.5,14.5,7.5,1626145.0,22022
10851,2022-12-07,Jalen Williams,OKC @ MEM,12.5,,3.5,0.5,0.5,0.5,19.5,16.5,15.5,,1631114.0,22022
10852,2022-12-07,Ja Morant,MEM vs. OKC,29.5,6.5,8.5,0.5,1.5,1.5,45.5,36.5,38.5,15.5,1629630.0,22022
10853,2022-12-07,Deni Avdija,WAS @ CHI,10.5,6.5,2.5,0.5,0.5,0.5,18.5,16.5,13.5,8.5,1630166.0,22022
10854,2022-12-07,Grayson Allen,MIL vs. SAC,9.5,3.5,1.5,0.5,0.5,1.5,14.5,12.5,11.5,4.5,1628960.0,22022
10855,2022-12-07,Naji Marshall,NOR vs. DET,7.5,2.5,2.5,0.5,0.5,0.5,13.5,10.5,9.5,5.5,1630230.0,22022
10856,2022-12-07,Deandre Ayton,PHO vs. BOS,17.5,10.5,1.5,0.5,,0.5,29.5,27.5,18.5,,1629028.0,22022
10857,2022-12-07,T.J. Warren,BKN vs. CHA,9.5,3.5,0.5,0.5,0.5,0.5,13.5,12.5,10.5,4.5,203933.0,22022
10858,2022-12-07,Jarred Vanderbilt,UTH vs. GSW,,7.5,2.5,,0.5,0.5,18.5,15.5,10.5,10.5,1629020.0,22022
10859,2022-12-07,Cole Anthony,ORL vs. LAC,10.5,3.5,2.5,0.5,0.5,,16.5,13.5,13.5,6.5,1630175.0,22022
10860,2022-12-07,Paolo Banchero,ORL vs. LAC,20.5,,3.5,0.5,0.5,0.5,30.5,25.5,23.5,,1631094.0,22022
10861,2022-12-07,Terry Rozier,CHA @ BKN,21.5,4.5,6.5,0.5,1.5,2.5,32.5,25.5,,10.5,1626179.0,22022
10862,2022-12-07,Pascal Siakam,TOR vs. LAL,25.5,9.5,5.5,0.5,1.5,1.5,40.5,34.5,30.5,15.5,1627783.0,22022
10863,2022-12-07,Kevon Looney,GSW @ UTH,6.5,,2.5,0.5,0.5,,,,9.5,,1626172.0,22022
10864,2022-12-07,Daniel Gafford,WAS @ CHI,7.5,4.5,0.5,0.5,0.5,,12.5,11.5,7.5,5.5,1629655.0,22022
10865,2022-12-07,Dejounte Murray,ATL @ NYK,21.5,5.5,5.5,0.5,1.5,1.5,33.5,27.5,,11.5,1627749.0,22022
10866,2022-12-07,Kyle Anderson,MIN vs. IND,9.5,6.5,3.5,0.5,1.5,0.5,20.5,16.5,13.5,10.5,203937.0,22022
10867,2022-12-07,Russell Westbrook III,LAL @ TOR,17.5,6.5,8.5,0.5,0.5,1.5,,,,,,22022
10868,2022-12-07,Jordan Poole,GSW @ UTH,24.5,2.5,,0.5,0.5,3.5,35.5,28.5,32.5,10.5,1629673.0,22022
10869,2022-12-07,Tre Mann,OKC @ MEM,,2.5,,0.5,0.5,,,,,3.5,1630544.0,22022
10870,2022-12-07,Saddiq Bey,DET @ NOR,12.5,3.5,1.5,0.5,0.5,1.5,17.5,15.5,14.5,4.5,1630180.0,22022
10871,2022-12-07,Jalen Brunson,NYK vs. ATL,22.5,3.5,5.5,0.5,0.5,1.5,32.5,26.5,28.5,9.5,1628973.0,22022
10872,2022-12-07,Gary Trent Jr.,TOR vs. LAL,14.5,1.5,1.5,0.5,,1.5,17.5,16.5,16.5,3.5,1629018.0,22022
10873,2022-12-07,Jaren Jackson Jr.,MEM vs. OKC,19.5,7.5,0.5,2.5,0.5,1.5,26.5,26.5,,7.5,1628991.0,22022
10874,2022-12-07,Jarrett Culver,ATL @ NYK,7.5,3.5,1.5,0.5,0.5,,11.5,11.5,8.5,5.5,1629633.0,22022
10875,2022-12-07,Quentin Grimes,NYK vs. ATL,9.5,4.5,2.5,0.5,0.5,1.5,16.5,13.5,11.5,6.5,1629656.0,22022
10876,2022-12-07,Josh Giddey,OKC @ MEM,16.5,,,,0.5,0.5,31.5,23.5,22.5,13.5,1630581.0,22022
10877,2022-12-07,Isaiah Stewart,DET @ NOR,11.5,7.5,1.5,0.5,0.5,1.5,20.5,18.5,12.5,9.5,1630191.0,22022
10878,2022-12-07,Royce O'Neale,BKN vs. CHA,9.5,5.5,5.5,0.5,0.5,1.5,20.5,15.5,,10.5,1626220.0,22022
10879,2022-12-07,Davion Mitchell,SAC @ MIL,7.5,1.5,2.5,0.5,0.5,0.5,11.5,8.5,9.5,3.5,1630558.0,22022
10880,2022-12-07,Luguentz Dort,OKC @ MEM,14.5,4.5,1.5,,0.5,1.5,21.5,19.5,16.5,,1629652.0,22022
10881,2022-12-07,Steven Adams,MEM vs. OKC,8.5,11.5,2.5,0.5,0.5,,22.5,20.5,11.5,13.5,203500.0,22022
10882,2022-12-07,Scottie Barnes,TOR vs. LAL,16.5,,4.5,0.5,1.5,1.5,29.5,24.5,20.5,12.5,1630567.0,22022
10883,2022-12-07,Zion Williamson,NOR vs. DET,25.5,7.5,,0.5,0.5,0.5,39.5,33.5,30.5,12.5,1629627.0,22022
10884,2022-12-07,CJ McCollum,NOR vs. DET,18.5,4.5,6.5,,0.5,2.5,29.5,23.5,24.5,10.5,203468.0,22022
10885,2022-12-07,P.J. Washington,CHA @ BKN,15.5,,2.5,0.5,0.5,1.5,22.5,20.5,18.5,7.5,1629023.0,22022
10886,2022-12-07,Theo Maledon,CHA @ BKN,6.5,2.5,2.5,0.5,0.5,0.5,11.5,8.5,8.5,5.5,1630177.0,22022
10887,2022-12-07,Domantas Sabonis,SAC @ MIL,16.5,11.5,6.5,,0.5,,33.5,27.5,22.5,17.5,1627734.0,22022
10888,2022-12-07,Brook Lopez,MIL vs. SAC,12.5,5.5,0.5,2.5,0.5,1.5,18.5,18.5,13.5,6.5,201572.0,22022
10889,2022-12-07,Bobby Portis Jr.,MIL vs. SAC,11.5,8.5,1.5,,0.5,0.5,21.5,20.5,13.5,10.5,,22022
10890,2022-12-07,Nick Richards,CHA @ BKN,8.5,5.5,0.5,0.5,0.5,,15.5,14.5,9.5,6.5,1630208.0,22022
10891,2022-12-07,Ivica Zubac,LAC @ ORL,11.5,,1.5,1.5,0.5,,23.5,22.5,12.5,12.5,1627826.0,22022
10892,2022-12-07,Lauri Markkanen,UTH vs. GSW,22.5,7.5,1.5,,0.5,2.5,32.5,30.5,24.5,9.5,1628374.0,22022
10893,2022-12-07,Clint Capela,ATL @ NYK,11.5,11.5,0.5,,0.5,,24.5,23.5,12.5,12.5,203991.0,22022
10894,2022-12-07,Kristaps Porzingis,WAS @ CHI,24.5,8.5,2.5,1.5,0.5,1.5,37.5,33.5,27.5,12.5,204001.0,22022
10895,2022-12-07,Reggie Jackson,LAC @ ORL,14.5,2.5,5.5,0.5,0.5,2.5,22.5,17.5,19.5,8.5,202704.0,22022
10896,2022-12-07,Anthony Edwards,MIN vs. IND,26.5,,3.5,0.5,1.5,2.5,36.5,32.5,30.5,9.5,1630162.0,22022
10897,2022-12-07,Obi Toppin,NYK vs. ATL,6.5,3.5,0.5,0.5,0.5,0.5,11.5,10.5,7.5,4.5,1630167.0,22022
10898,2022-12-07,Dennis Schroder,LAL @ TOR,14.5,3.5,5.5,0.5,0.5,1.5,23.5,,19.5,9.5,203471.0,22022
10899,2022-12-07,DeMar DeRozan,CHI vs. WAS,25.5,4.5,4.5,0.5,0.5,,34.5,30.5,29.5,,201942.0,22022
10900,2022-12-07,Jordan McLaughlin,MIN vs. IND,5.5,1.5,,0.5,0.5,0.5,11.5,7.5,9.5,5.5,1629162.0,22022
10901,2022-12-07,Malcolm Brogdon,BOS @ PHO,13.5,3.5,,0.5,0.5,1.5,20.5,,16.5,7.5,1627763.0,22022
10902,2022-12-07,Julius Randle,NYK vs. ATL,21.5,8.5,3.5,0.5,0.5,1.5,34.5,31.5,,13.5,203944.0,22022
10903,2022-12-07,Onyeka Okongwu,ATL @ NYK,,,0.5,,,,,,,,1630168.0,22022
10904,2022-12-07,Buddy Hield,IND @ MIN,17.5,4.5,2.5,,,3.5,,,,,1627741.0,22022
10905,2022-12-07,Naz Reid,MIN vs. IND,9.5,5.5,0.5,0.5,,0.5,15.5,14.5,10.5,6.5,1629675.0,22022
10906,2022-12-07,Jose Alvarado,NOR vs. DET,10.5,2.5,3.5,0.5,1.5,1.5,17.5,,,6.5,1630631.0,22022
10907,2022-12-07,Franz Wagner,ORL vs. LAC,17.5,3.5,2.5,0.5,0.5,,,21.5,20.5,6.5,1630532.0,22022
10908,2022-12-07,Trae Young,ATL @ NYK,27.5,2.5,,0.5,0.5,2.5,39.5,29.5,36.5,12.5,1629027.0,22022
10909,2022-12-07,Seth Curry,BKN vs. CHA,,1.5,2.5,0.5,0.5,1.5,,,,4.5,203552.0,22022
10910,2022-12-07,D'Angelo Russell,MIN vs. IND,17.5,3.5,7.5,,1.5,2.5,29.5,21.5,25.5,11.5,1626156.0,22022
10911,2022-12-07,Jalen McDaniels,CHA @ BKN,10.5,4.5,2.5,0.5,0.5,1.5,18.5,15.5,12.5,,1629667.0,22022
10912,2022-12-07,Jordan Goodwin,WAS @ CHI,7.5,4.5,3.5,,0.5,0.5,15.5,12.5,11.5,7.5,1630692.0,22022
10913,2022-12-07,Jeremiah Robinson-Earl,OKC @ MEM,9.5,5.5,0.5,,0.5,1.5,16.5,15.5,10.5,6.5,1630526.0,22022
10914,2022-12-07,Kevin Huerter,SAC @ MIL,13.5,2.5,2.5,0.5,0.5,2.5,20.5,16.5,16.5,5.5,1628989.0,22022
10915,2022-12-07,Bol Bol,ORL vs. LAC,10.5,6.5,1.5,1.5,,0.5,19.5,18.5,12.5,8.5,1629626.0,22022
10916,2022-12-07,Trey Murphy III,NOR vs. DET,15.5,,1.5,0.5,1.5,2.5,22.5,20.5,17.5,6.5,1630530.0,22022
10917,2022-12-07,Stephen Curry,GSW @ UTH,29.5,5.5,6.5,0.5,1.5,4.5,40.5,,35.5,11.5,201939.0,22022
10918,2022-12-07,Devin Booker,PHO vs. BOS,28.5,5.5,4.5,0.5,0.5,2.5,38.5,34.5,33.5,9.5,1626164.0,22022
10919,2022-12-07,Mitchell Robinson,NYK vs. ATL,8.5,,0.5,1.5,0.5,,19.5,17.5,9.5,9.5,1629011.0,22022
10920,2022-12-07,RJ Barrett,NYK vs. ATL,,5.5,2.5,0.5,0.5,1.5,27.5,24.5,22.5,8.5,1629628.0,22022
10921,2022-12-07,Lonnie Walker IV,LAL @ TOR,17.5,3.5,2.5,0.5,0.5,2.5,23.5,21.5,19.5,5.5,1629022.0,22022
10922,2022-12-07,Mason Plumlee,CHA @ BKN,8.5,9.5,3.5,0.5,0.5,,22.5,18.5,12.5,13.5,203486.0,22022
10923,2022-12-07,De'Aaron Fox,SAC @ MIL,21.5,4.5,4.5,0.5,0.5,,31.5,26.5,,9.5,1628368.0,22022
10924,2022-12-07,Mikal Bridges,PHO vs. BOS,15.5,4.5,2.5,,0.5,1.5,22.5,20.5,17.5,7.5,1628969.0,22022
10925,2022-12-07,AJ Griffin,ATL @ NYK,,,1.5,0.5,1.5,,,,,,1631100.0,22022
10926,2022-12-07,Killian Hayes,DET @ NOR,,2.5,,0.5,1.5,1.5,,,,,1630165.0,22022
10927,2022-12-07,Aleksej Pokusevski,OKC @ MEM,9.5,,1.5,0.5,0.5,1.5,16.5,14.5,11.5,7.5,1630197.0,22022
10928,2022-12-07,Kyrie Irving,BKN vs. CHA,24.5,,5.5,0.5,1.5,2.5,34.5,,30.5,10.5,202681.0,22022
10929,2022-12-07,Kelly Oubre Jr.,CHA @ BKN,21.5,5.5,1.5,,1.5,2.5,28.5,26.5,22.5,7.5,1626162.0,22022
10930,2022-12-07,Rudy Gobert,MIN vs. IND,14.5,12.5,0.5,1.5,0.5,,29.5,28.5,16.5,13.5,203497.0,22022
10931,2022-12-07,Kevin Durant,BKN vs. CHA,28.5,7.5,5.5,1.5,0.5,1.5,42.5,,35.5,12.5,201142.0,22022
10932,2022-12-07,Patrick Williams,CHI vs. WAS,10.5,,0.5,0.5,0.5,1.5,16.5,15.5,11.5,,1630172.0,22022
10933,2022-12-07,Jonas Valanciunas,NOR vs. DET,13.5,9.5,1.5,0.5,0.5,,24.5,22.5,15.5,11.5,202685.0,22022
10934,2022-12-07,Shai Gilgeous-Alexander,OKC @ MEM,29.5,4.5,,0.5,1.5,1.5,40.5,34.5,35.5,11.5,1628983.0,22022
10935,2022-12-07,Larry Nance Jr.,NOR vs. DET,,,,0.5,0.5,,,,,,1626204.0,22022
10936,2022-12-07,Joe Harris,BKN vs. CHA,11.5,4.5,1.5,0.5,,2.5,18.5,16.5,13.5,5.5,203925.0,22022
10937,2022-12-07,Fred VanVleet,TOR vs. LAL,16.5,3.5,5.5,,1.5,2.5,26.5,20.5,23.5,10.5,1627832.0,22022
10938,2022-12-07,Nikola Vucevic,CHI vs. WAS,16.5,,2.5,0.5,0.5,,29.5,26.5,19.5,12.5,202696.0,22022
10939,2022-12-07,Alec Burks,DET @ NOR,10.5,3.5,1.5,0.5,0.5,,16.5,14.5,12.5,5.5,202692.0,22022
10940,2022-12-07,Zach LaVine,CHI vs. WAS,23.5,,3.5,0.5,,2.5,31.5,27.5,27.5,8.5,203897.0,22022
10941,2022-12-07,Immanuel Quickley,NYK vs. ATL,11.5,3.5,3.5,0.5,0.5,1.5,18.5,,15.5,7.5,1630193.0,22022
10942,2022-12-07,Jaden McDaniels,MIN vs. IND,11.5,,1.5,1.5,0.5,,17.5,,13.5,6.5,1630183.0,22022
10943,2022-12-07,Troy Brown Jr.,LAL @ TOR,,,0.5,0.5,,0.5,,,,,1628972.0,22022
10944,2022-12-07,Harrison Barnes,SAC @ MIL,,5.5,1.5,0.5,0.5,1.5,20.5,18.5,15.5,7.5,203084.0,22022
10945,2022-12-07,Kawhi Leonard,LAC @ ORL,17.5,4.5,3.5,0.5,1.5,1.5,26.5,22.5,,8.5,202695.0,22022
10946,2022-12-07,Jrue Holiday,MIL vs. SAC,18.5,,6.5,0.5,1.5,1.5,30.5,,25.5,11.5,201950.0,22022
10947,2022-12-07,Jalen Johnson,ATL @ NYK,,,,,,0.5,,,,,1630552.0,22022
10948,2022-12-07,Dyson Daniels,NOR vs. DET,,,,,0.5,0.5,,,,,1630700.0,22022
10949,2022-12-08,Damian Lillard,POR vs. DEN,24.5,3.5,6.5,0.5,0.5,3.5,35.5,28.5,31.5,10.5,203081.0,22022
10950,2022-12-08,Jalen Green,HOU @ SAS,22.5,3.5,3.5,0.5,0.5,,30.5,26.5,26.5,7.5,1630224.0,22022
10951,2022-12-08,Bones Hyland,DEN @ POR,,2.5,3.5,0.5,,2.5,19.5,16.5,17.5,5.5,1630538.0,22022
10952,2022-12-08,Nikola Jokic,DEN @ POR,23.5,10.5,8.5,0.5,1.5,0.5,43.5,34.5,31.5,19.5,203999.0,22022
10953,2022-12-08,Eric Gordon,HOU @ SAS,11.5,1.5,,0.5,0.5,1.5,,13.5,14.5,,201569.0,22022
10954,2022-12-08,Jabari Smith Jr.,HOU @ SAS,12.5,7.5,0.5,0.5,0.5,2.5,20.5,19.5,13.5,8.5,1631095.0,22022
10955,2022-12-08,Tre Jones,SAS vs. HOU,14.5,3.5,7.5,0.5,1.5,0.5,26.5,18.5,22.5,11.5,1630200.0,22022
10956,2022-12-08,Justise Winslow,POR vs. DEN,5.5,,2.5,,0.5,,,,8.5,,1626159.0,22022
10957,2022-12-08,Josh Hart,POR vs. DEN,,7.5,3.5,0.5,1.5,0.5,20.5,17.5,13.5,10.5,1628404.0,22022
10958,2022-12-08,Jusuf Nurkic,POR vs. DEN,14.5,9.5,2.5,0.5,0.5,,,23.5,16.5,11.5,203994.0,22022
10959,2022-12-08,Kentavious Caldwell-Pope,DEN @ POR,9.5,2.5,1.5,,0.5,1.5,,12.5,11.5,3.5,203484.0,22022
10960,2022-12-08,Max Strus,MIA vs. LAC,9.5,2.5,,0.5,0.5,,13.5,12.5,11.5,3.5,1629622.0,22022
10961,2022-12-08,Kyle Lowry,MIA vs. LAC,12.5,4.5,5.5,0.5,1.5,1.5,22.5,17.5,18.5,9.5,200768.0,22022
10962,2022-12-08,Alperen Sengun,HOU @ SAS,14.5,8.5,,0.5,0.5,,26.5,24.5,17.5,11.5,1630578.0,22022
10963,2022-12-08,Anfernee Simons,POR vs. DEN,22.5,2.5,4.5,0.5,0.5,3.5,29.5,25.5,26.5,7.5,1629014.0,22022
10964,2022-12-08,Bam Adebayo,MIA vs. LAC,19.5,8.5,3.5,0.5,0.5,,32.5,28.5,23.5,12.5,1628389.0,22022
10965,2022-12-08,Zach Collins,SAS vs. HOU,11.5,7.5,3.5,0.5,0.5,0.5,22.5,19.5,14.5,10.5,1628380.0,22022
10966,2022-12-08,Keldon Johnson,SAS vs. HOU,24.5,5.5,3.5,0.5,0.5,3.5,33.5,30.5,27.5,9.5,1629640.0,22022
10967,2022-12-08,Ivica Zubac,LAC @ MIA,9.5,,1.5,1.5,,,21.5,20.5,11.5,11.5,1627826.0,22022
10968,2022-12-08,John Wall,LAC @ MIA,13.5,2.5,5.5,0.5,0.5,0.5,21.5,16.5,18.5,7.5,202322.0,22022
10969,2022-12-08,Bruce Brown Jr.,DEN @ POR,,,3.5,0.5,1.5,1.5,21.5,,16.5,9.5,,22022
10970,2022-12-08,Aaron Gordon,DEN @ POR,16.5,6.5,1.5,0.5,0.5,1.5,25.5,23.5,18.5,8.5,203932.0,22022
10971,2022-12-08,Jamal Murray,DEN @ POR,19.5,3.5,4.5,0.5,0.5,2.5,28.5,23.5,24.5,9.5,1627750.0,22022
10972,2022-12-08,Marcus Morris Sr.,LAC @ MIA,13.5,3.5,1.5,0.5,,1.5,18.5,17.5,,5.5,202694.0,22022
10973,2022-12-08,Tyler Herro,MIA vs. LAC,20.5,6.5,5.5,0.5,0.5,2.5,32.5,27.5,25.5,11.5,1629639.0,22022
10974,2022-12-08,Reggie Jackson,LAC @ MIA,12.5,2.5,3.5,0.5,,1.5,19.5,16.5,18.5,6.5,202704.0,22022
10975,2022-12-08,Kawhi Leonard,LAC @ MIA,,5.5,3.5,,,1.5,,,,,202695.0,22022
10976,2022-12-08,Caleb Martin,MIA vs. LAC,,4.5,,,0.5,1.5,17.5,15.5,12.5,6.5,1628997.0,22022
10977,2022-12-08,Jerami Grant,POR vs. DEN,20.5,4.5,2.5,0.5,0.5,2.5,27.5,24.5,23.5,6.5,203924.0,22022
10978,2022-12-08,Kevin Porter Jr.,HOU @ SAS,,,,0.5,,,,,,,1629645.0,22022
10979,2022-12-09,Marvin Bagley III,DET @ MEM,,4.5,,,,,,,7.5,,1628963.0,22022
10980,2022-12-09,Jaylen Nowell,MIN @ UTH,,,2.5,0.5,0.5,1.5,21.5,,17.5,6.5,1629669.0,22022
10981,2022-12-09,Ja Morant,MEM vs. DET,29.5,6.5,,0.5,1.5,,44.5,35.5,36.5,,1629630.0,22022
10982,2022-12-09,Khris Middleton,MIL @ DAL,14.5,,4.5,0.5,0.5,1.5,,,,8.5,203114.0,22022
10983,2022-12-09,Trae Young,ATL @ BKN,30.5,3.5,10.5,0.5,0.5,2.5,44.5,32.5,39.5,13.5,1629027.0,22022
10984,2022-12-09,Bobby Portis Jr.,MIL @ DAL,10.5,7.5,,,,0.5,19.5,18.5,11.5,9.5,,22022
10985,2022-12-09,Evan Mobley,CLE vs. SAC,,9.5,2.5,1.5,0.5,,27.5,,18.5,11.5,1630596.0,22022
10986,2022-12-09,Grayson Allen,MIL @ DAL,8.5,3.5,1.5,0.5,0.5,1.5,13.5,12.5,10.5,5.5,1628960.0,22022
10987,2022-12-09,Myles Turner,IND vs. WAS,17.5,8.5,1.5,2.5,0.5,1.5,27.5,26.5,18.5,9.5,1626167.0,22022
10988,2022-12-09,Bojan Bogdanovic,DET @ MEM,19.5,3.5,2.5,0.5,,2.5,25.5,21.5,20.5,5.5,202711.0,22022
10989,2022-12-09,Joe Harris,BKN vs. ATL,11.5,4.5,1.5,0.5,,2.5,18.5,16.5,13.5,,203925.0,22022
10990,2022-12-09,P.J. Washington,CHA vs. NYK,15.5,,2.5,0.5,0.5,1.5,24.5,21.5,19.5,,1629023.0,22022
10991,2022-12-09,Tyus Jones,MEM vs. DET,8.5,2.5,4.5,0.5,0.5,1.5,14.5,10.5,12.5,6.5,1626145.0,22022
10992,2022-12-09,Jalen McDaniels,CHA vs. NYK,11.5,,2.5,0.5,0.5,1.5,20.5,17.5,14.5,7.5,1629667.0,22022
10993,2022-12-09,Christian Wood,DAL vs. MIL,15.5,,1.5,0.5,0.5,1.5,25.5,23.5,17.5,9.5,1626174.0,22022
10994,2022-12-09,Giannis Antetokounmpo,MIL @ DAL,30.5,11.5,5.5,1.5,0.5,0.5,46.5,41.5,35.5,16.5,203507.0,22022
10995,2022-12-09,RJ Barrett,NYK @ CHA,19.5,5.5,2.5,0.5,0.5,1.5,27.5,25.5,22.5,8.5,1629628.0,22022
10996,2022-12-09,Dorian Finney-Smith,DAL vs. MIL,8.5,,,,0.5,1.5,13.5,12.5,9.5,4.5,1627827.0,22022
10997,2022-12-09,Spencer Dinwiddie,DAL vs. MIL,14.5,2.5,4.5,0.5,0.5,2.5,22.5,18.5,19.5,7.5,203915.0,22022
10998,2022-12-09,Mason Plumlee,CHA vs. NYK,9.5,,3.5,0.5,0.5,,,,13.5,,203486.0,22022
10999,2022-12-09,Keegan Murray,SAC @ CLE,11.5,4.5,0.5,0.5,0.5,1.5,16.5,15.5,12.5,5.5,1631099.0,22022
11000,2022-12-09,Pascal Siakam,TOR @ ORL,25.5,9.5,6.5,0.5,1.5,1.5,40.5,33.5,30.5,15.5,1627783.0,22022
11001,2022-12-09,Paolo Banchero,ORL vs. TOR,19.5,,3.5,0.5,0.5,0.5,28.5,25.5,,8.5,1631094.0,22022
11002,2022-12-09,Jordan Goodwin,WAS @ IND,8.5,4.5,3.5,0.5,0.5,0.5,17.5,13.5,12.5,8.5,1630692.0,22022
11003,2022-12-09,Daniel Gafford,WAS @ IND,8.5,,0.5,,,,,,8.5,6.5,1629655.0,22022
11004,2022-12-09,Dillon Brooks,MEM vs. DET,19.5,3.5,3.5,0.5,0.5,,26.5,22.5,22.5,7.5,1628415.0,22022
11005,2022-12-09,Maxi Kleber,DAL vs. MIL,5.5,,0.5,0.5,0.5,1.5,10.5,9.5,6.5,,1628467.0,22022
11006,2022-12-09,Jaren Jackson Jr.,MEM vs. DET,17.5,6.5,0.5,2.5,0.5,1.5,25.5,24.5,18.5,7.5,1628991.0,22022
11007,2022-12-09,Jrue Holiday,MIL @ DAL,17.5,4.5,5.5,,1.5,1.5,29.5,23.5,24.5,11.5,201950.0,22022
11008,2022-12-09,Luka Doncic,DAL vs. MIL,30.5,8.5,8.5,0.5,1.5,2.5,47.5,39.5,39.5,17.5,1629029.0,22022
11009,2022-12-09,Julius Randle,NYK @ CHA,24.5,8.5,3.5,,0.5,2.5,36.5,33.5,28.5,13.5,203944.0,22022
11010,2022-12-09,Patrick Beverley,LAL @ PHI,4.5,2.5,,0.5,0.5,0.5,,,,,201976.0,22022
11011,2022-12-09,Jalen Duren,DET @ MEM,5.5,5.5,0.5,0.5,,,11.5,10.5,5.5,5.5,1631105.0,22022
11012,2022-12-09,Moritz Wagner,ORL vs. TOR,13.5,,1.5,,0.5,0.5,23.5,20.5,15.5,,1629021.0,22022
11013,2022-12-09,Joel Embiid,PHI vs. LAL,32.5,9.5,3.5,0.5,1.5,1.5,44.5,41.5,34.5,13.5,203954.0,22022
